source_group,year,file_type,source_page_url,direct_download_url,local_path,file_format,http_status,download_success,file_size_bytes,checksum_sha256,date_downloaded,notes,container_member,sheet_name,member_file_size_bytes,member_compressed_size_bytes,tabular_format,rows,columns,column_names,sample_rows_path,read_success
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(1) Apps for QHP Coverage,87035,77980,xlsx,54,8,"State Name|State Abbr.|Platform|Number of Submitted Applications|Individuals Applying for Coverage on Submitted Applications|Individuals Determined Eligible to Enroll in a Qualified Healthcare Plan (QHP) |Individuals Determined Eligible to Enroll, with Financial Assistance|Individuals Determined or Assessed Eligible for Medicaid/CHIP by the Marketplace ",outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__1_Apps_for_QHP_Coverage.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(2) by Enrollment Status,87035,77980,xlsx,54,8,State Name|State Abbr.|Platform|Number of Consumers with a Marketplace Plan Selection|New Consumers|Total Re-enrollees|Active Re-enrollees|Automatic Re-enrollees,outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__2_by_Enrollment_Status.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(3) by Switching Status,87035,77980,xlsx,34,6,State Name|State Abbr.|Platform|Active Re-enrollees|Active Re-enrollees who Switched Plans|Active Re-enrollees who Remained in the Same Plan or a Crosswalked Plan,outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__3_by_Switching_Status.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(4) by Week,87035,77980,xlsx,58,15,"State Name|State Abbr.|Platform|Number of Consumers with a Marketplace Plan Selection|Week 1
(Nov. 1-5, 2022)|Week 2
(Nov. 6-12, 2022)|Week 3
(Nov. 13-19, 2022)|Week 4
(Nov. 20-26, 2022)|Week 5
(Nov. 27 - Dec. 3, 2022)|Week 6
(Dec. 4-10, 2022)|Week 7
(Dec. 11-17, 2022)|Week 8
(Dec. 18-24, 2022)|Week 9
(Dec. 25-31, 2022)|Week 10
(Jan. 1-7, 2023)|Week 11
(Jan. 8-15, 2023)*†",outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__4_by_Week.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(5) by Premium and FA,87035,77980,xlsx,60,16,State Name|State Abbr.|Platform|Number of Consumers with a Marketplace Plan Selection|Average Premium  |Average Premium after APTC  |Consumers with a Premium ≤$10 after APTC|Consumers with APTC and/or CSRs|Consumers with CSRs|Consumers with 73% Actuarial Value|Consumers with 87% Actuarial Value|Consumers with 94% Actuarial Value|CSRs Reserved for Members of Federally Recognized Tribes and Alaska Native Claims Settlement Act Shareholders|Consumers with APTC|Average APTC among Consumers Receiving APTC|Average Premium after APTC among Consumers Receiving APTC  ,outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__5_by_Premium_and_FA.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(6) by Demographics,87035,77980,xlsx,58,26,"State Name|State Abbr.|Platform|Number of Consumers with a Marketplace Plan Selection|Age < 18|Age 18-25|Age 26-34|Age 35-44|Age 45-54|Age 55-64|Age ≥ 65|Male|Female|Hispanic|American Indian / Alaska Native, Non-Hispanic|Asian, Non-Hispanic|Native Hawaiian / Pacific Islander, Non-Hispanic|Black / African American, Non-Hispanic|White, Non-Hispanic|Other Race, Non-Hispanic|Multiracial, Non-Hispanic|Unknown Race, Non-Hispanic|Non-Hispanic|Unknown Hispanic|Rural|Non-Rural",outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__6_by_Demographics.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(7) by Metal Level,87035,77980,xlsx,55,9,State Name|State Abbr.|Platform|Number of Consumers with a Marketplace Plan Selection|Catastrophic|Bronze|Silver |Gold|Platinum,outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__7_by_Metal_Level.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(8) by FPL,87035,77980,xlsx,54,14,State Name|State Abbr.|Platform|Number of Consumers with a Marketplace Plan Selection|<100% of FPL|≥100% to ≤138% of FPL|≥100% to ≤150% of FPL|>150% to ≤200% of FPL|>200% to ≤250% of FPL |>250% to ≤300% of FPL |>300% to ≤400% of FPL |>400% to ≤500% of FPL|>500% of FPL|Other/Unknown FPL,outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__8_by_FPL.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(9) Dental,87035,77980,xlsx,58,11,State Name|State Abbr.|Platform|Number of Consumers with a Marketplace Standalone Dental Plan (SADP) Selection|Age < 18|Age 18-25|Age 26-34|Age 35-44|Age 45-54|Age 55-64|Age ≥65,outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__9_Dental.csv,True
oep_puf,2023,State-Level OEP PUF,https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-level-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-level-public-use-file.zip,zip,200,True,94804,74f3bad07363886f0a87c839309d98140cbaf3dd033d88545fdcd5b2ccb9e11f,2026-05-26T16:38:47+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,2023 OEP State-Level Public Use File.xlsx,(10) BHP,87035,77980,xlsx,4,14,"State Name|State Abbr.|Platform|Basic Health Program (BHP) Plan Enrollment |BHP, New Enrollee|BHP, Re-enrollee|Age < 18|Age 18-25|Age 26-34|Age 35-44|Age 45-54|Age ≥55|Male|Female",outputs\sample_rows\oep_puf_2023_State-Level_OEP_PUF_2023_OEP_State-Level_Public_Use_File.xlsx__10_BHP.csv,True
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Read with pandas chunked CSV inspection.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.csv",,86900,22210,csv,324,62,State_Abrvtn|Pltfrm|Metal_Lvl|Enrlmt_Stus|Cnsmr|Avg_Prm|Avg_Prm_Aftr_APTC|Cnsmr_Prm_Aftr_APTC_LTEQ10|Cnsmr_Wth_APTC_CSR|CSR_Cnsmr|CSR_Cnsmr_73|CSR_Cnsmr_87|CSR_Cnsmr_94|CSR_Cnsmr_AIAN|APTC_Cnsmr|APTC_Cnsmr_Avg_APTC|APTC_Cnsmr_Avg_Prm_Aftr_APTC|Age_0_17|Age_18_25|Age_26_34|Age_35_44|Age_45_54|Age_55_64|Age_GE65|Male|Female|Hspnc_Yes|AIAN_NonHspnc|ASN_NonHspnc|NHPI_NonHspnc|BLACK_NonHspnc|WHT_NonHspnc|Othr_Race_NonHspnc|Mlt_Race_NonHspnc|Unk_Race_Ethncty|AIAN|ASN|NHPI|BLACK|WHT|Othr_Race|Mlt_Race|Unk_Race|Hspnc_No|Unk_Ethncty|Rrl|Non_Rrl|Ctstrphc|Brnz|Slvr|Gld|Pltnm|FPL_LT100|FPL_100_138|FPL_100_150|FPL_150_200|FPL_200_250|FPL_250_300|FPL_300_400|FPL_400_500|FPL_GT500|FPL_OTHR,outputs\sample_rows\oep_puf_2023_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2023_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.csv.csv,True
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.xlsx",Contents,137656,129031,xlsx,18,3,"State, Metal Level, and Enrollment Status Public Use File: Contents|Unnamed: 1|Unnamed: 2",outputs\sample_rows\oep_puf_2023_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2023_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.xlsx_Contents.csv,True
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.xlsx",(1) Metal Level by Financial,137656,129031,xlsx,102,17,State Name|State Abbr.|Platform|Metal Level|Number of Consumers with a Marketplace Plan Selection|Average Premium  |Average Premium after APTC  |Consumers with a Premium ≤$10 after APTC|Consumers with APTC and/or CSRs|Consumers with CSRs|Consumers with 73% Actuarial Value|Consumers with 87% Actuarial Value|Consumers with 94% Actuarial Value|CSRs Reserved for Members of Federally Recognized Tribes and Alaska Native Claims Settlement Act Shareholders|Consumers with APTC|Average APTC among Consumers Receiving APTC|Average Premium after APTC among Consumers Receiving APTC  ,outputs\sample_rows\oep_puf_2023_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2023_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.xlsx__1_Metal_Level_by_Financial.csv,True
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.xlsx",(2) Metal Level by Demographic,137656,129031,xlsx,162,27,"State Name|State Abbr.|Platform|Metal Level|Number of Consumers with a Marketplace Plan Selection|Age < 18|Age 18-25|Age 26-34|Age 35-44|Age 45-54|Age 55-64|Age ≥65|Male|Female|Hispanic|American Indian / Alaska Native, Non-Hispanic|Asian, Non-Hispanic|Native Hawaiian / Pacific Islander, Non-Hispanic|Black / African American, Non-Hispanic|White, Non-Hispanic|Other Race, Non-Hispanic|Multiracial, Non-Hispanic|Unknown Race, Non-Hispanic|Non-Hispanic|Unknown Hispanic|Rural Consumers|Non-Rural Consumers",outputs\sample_rows\oep_puf_2023_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2023_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.xlsx__2_Metal_Level_by_Demographic.csv,True
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.xlsx",(3) Metal Level by FPL,137656,129031,xlsx,162,15,State Name|State Abbr.|Platform|Metal Level|Number of Consumers with a Marketplace Plan Selection|<100% of FPL|≥100% to ≤138% of FPL|≥100% to ≤150% of FPL |>150% to ≤200% of FPL |>200% to ≤250% of FPL |>250% to ≤300% of FPL |>300% to ≤400% of FPL |>400% to ≤500% of FPL |>500% of FPL |Other/Unknown FPL ,outputs\sample_rows\oep_puf_2023_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2023_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.xlsx__3_Metal_Level_by_FPL.csv,True
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.xlsx",(4) Status by Financial,137656,129031,xlsx,102,17,State Name|State Abbr.|Platform|Enrollment Status|Number of Consumers with a Marketplace Plan Selection|Average Premium  |Average Premium after APTC  |Consumers with a Premium ≤$10 after APTC|Consumers with APTC and/or CSRs|Consumers with CSRs|Consumers with 73% Actuarial Value|Consumers with 87% Actuarial Value|Consumers with 94% Actuarial Value|CSRs Reserved for Members of Federally Recognized Tribes and Alaska Native Claims Settlement Act Shareholders|Consumers with APTC|Average APTC among Consumers Receiving APTC|Average Premium after APTC among Consumers Receiving APTC  ,outputs\sample_rows\oep_puf_2023_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2023_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.xlsx__4_Status_by_Financial.csv,True
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.xlsx",(5) Status by Demographic,137656,129031,xlsx,165,27,"State Name|State Abbr.|Platform|Enrollment Status|Number of Consumers with a Marketplace Plan Selection|Age < 18|Age 18-25|Age 26-34|Age 35-44|Age 45-54|Age 55-64|Age ≥65|Male|Female|Hispanic|American Indian / Alaska Native, Non-Hispanic|Asian, Non-Hispanic|Native Hawaiian / Pacific Islander, Non-Hispanic|Black / African American, Non-Hispanic|White, Non-Hispanic|Other Race, Non-Hispanic|Multiracial, Non-Hispanic|Unknown Race, Non-Hispanic|Non-Hispanic|Unknown Hispanic|Rural|Non-Rural",outputs\sample_rows\oep_puf_2023_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2023_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.xlsx__5_Status_by_Demographic.csv,True
oep_puf,2023,"State, Metal Level, and Enrollment Status OEP PUF",https://www.cms.gov/data-research/statistics-trends-reports/marketplace-products/2023-marketplace-open-enrollment-period-public-use-files,https://www.cms.gov/files/zip/2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,data\raw\oep_puf\2023\2023-oep-state-metal-level-and-enrollment-status-public-use-file.zip,zip,200,True,151697,4a0e767b02d825289b9c220976b5863d37ebf87da08871ee0f2fb4745ce9df89,2026-05-26T16:38:49+00:00,Excel sample inspected with header row 0; full row count not computed for workbook sheets.,"2023 OEP State, Metal Level, and Enrollment Status Public Use File.xlsx",(6) Status by Metal Level,137656,129031,xlsx,163,10,State Name|State Abbr.|Platform|Enrollment Status|Number of Consumers with a Marketplace Plan Selection|Catastrophic|Bronze|Silver|Gold|Platinum,outputs\sample_rows\oep_puf_2023_State_Metal_Level_and_Enrollment_Status_OEP_PUF_2023_OEP_State_Metal_Level_and_Enrollment_Status_Public_Use_File.xlsx__6_Status_by_Metal_Level.csv,True
